sentenceID,sentence,origin,destination,is_valid,difficulty,category,notes
96,Tu aimes la musique ?,,,0,easy,no_intent,general_questions
97,quelle heure est-il,,,0,easy,no_intent,general_questions
98,Quel est le sens de la vie !,,,0,easy,no_intent,general_questions
99,Quelle heure est-il ?,,,0,easy,no_intent,general_questions
100,vous vous appelez comment ?,,,0,easy,no_intent,general_questions
101,quelle est votre adresse,,,0,easy,no_intent,general_questions
102,Il fait beau aujourd'hui ?,,,0,easy,no_intent,general_questions
103,êtes-vous marié ?,,,0,easy,no_intent,general_questions
104,C'est quoi ça !,,,0,easy,no_intent,general_questions
105,Où habitez-vous,,,0,easy,no_intent,general_questions
106,Comment ça marche ?,,,0,easy,no_intent,general_questions
107,C'est quoi votre numéro !,,,0,easy,no_intent,general_questions
108,quel âge avez-vous,,,0,easy,no_intent,general_questions
109,Comment allez-vous,,,0,easy,no_intent,general_questions
110,Que faites-vous dans la vie !,,,0,easy,no_intent,general_questions
111,quel est ton film préféré ?,,,0,easy,no_intent,general_questions
112,Tu aimes la musique !,,,0,easy,no_intent,general_questions
113,Il fait beau aujourd'hui,,,0,easy,no_intent,general_questions
114,C'est quoi ça,,,0,easy,no_intent,general_questions
115,Avez-vous des enfants ?,,,0,easy,no_intent,general_questions
116,Il fait beau aujourd'hui !,,,0,easy,no_intent,general_questions
117,il fait beau aujourd'hui,,,0,easy,no_intent,general_questions
118,Avez-vous des enfants,,,0,easy,no_intent,general_questions
119,comment allez-vous ?,,,0,easy,no_intent,general_questions
120,Comment allez-vous !,,,0,easy,no_intent,general_questions
121,Quel est votre nom,,,0,easy,no_intent,general_questions
122,c'est quoi votre numéro ?,,,0,easy,no_intent,general_questions
123,Quel jour sommes-nous,,,0,easy,no_intent,general_questions
124,Où habitez-vous ?,,,0,easy,no_intent,general_questions
125,comment ça marche ?,,,0,easy,no_intent,general_questions
126,quel jour sommes-nous,,,0,easy,no_intent,general_questions
127,Quel est le sens de la vie ?,,,0,easy,no_intent,general_questions
128,Vous vous appelez comment,,,0,easy,no_intent,general_questions
129,tu aimes la musique,,,0,easy,no_intent,general_questions
130,Quel est le sens de la vie,,,0,easy,no_intent,general_questions
131,quel est votre nom ?,,,0,easy,no_intent,general_questions
132,quel est le sens de la vie ?,,,0,easy,no_intent,general_questions
133,il fait beau aujourd'hui ?,,,0,easy,no_intent,general_questions
134,Quelle heure est-il !,,,0,easy,no_intent,general_questions
135,avez-vous des enfants,,,0,easy,no_intent,general_questions
136,Quelle est la météo,,,0,easy,no_intent,general_questions
137,êtes-vous marié,,,0,easy,no_intent,general_questions
138,c'est quoi votre numéro,,,0,easy,no_intent,general_questions
139,quelle est la météo ?,,,0,easy,no_intent,general_questions
140,Quel est ton film préféré !,,,0,easy,no_intent,general_questions
141,Quel jour sommes-nous ?,,,0,easy,no_intent,general_questions
142,Vous vous appelez comment ?,,,0,easy,no_intent,general_questions
143,Comment ça marche,,,0,easy,no_intent,general_questions
144,Où habitez-vous !,,,0,easy,no_intent,general_questions
145,comment ça marche,,,0,easy,no_intent,general_questions
146,quel est le sens de la vie,,,0,easy,no_intent,general_questions
147,Quelle est votre adresse !,,,0,easy,no_intent,general_questions
148,quelle est votre adresse ?,,,0,easy,no_intent,general_questions
149,c'est quoi ça,,,0,easy,no_intent,general_questions
150,Que faites-vous dans la vie ?,,,0,easy,no_intent,general_questions
151,C'est quoi ça ?,,,0,easy,no_intent,general_questions
152,que faites-vous dans la vie ?,,,0,easy,no_intent,general_questions
153,quel est votre nom,,,0,easy,no_intent,general_questions
154,Quel âge avez-vous,,,0,easy,no_intent,general_questions
155,Avez-vous des enfants !,,,0,easy,no_intent,general_questions
156,pourquoi le ciel est bleu,,,0,easy,no_intent,general_questions
157,Que faites-vous dans la vie,,,0,easy,no_intent,general_questions
158,que faites-vous dans la vie,,,0,easy,no_intent,general_questions
159,Quelle est votre adresse ?,,,0,easy,no_intent,general_questions
160,vous vous appelez comment,,,0,easy,no_intent,general_questions
161,Pourquoi le ciel est bleu ?,,,0,easy,no_intent,general_questions
162,Êtes-vous marié ?,,,0,easy,no_intent,general_questions
163,quel jour sommes-nous ?,,,0,easy,no_intent,general_questions
164,C'est quoi votre numéro,,,0,easy,no_intent,general_questions
165,Quelle est la météo !,,,0,easy,no_intent,general_questions
166,Tu aimes la musique,,,0,easy,no_intent,general_questions
167,C'est quoi votre numéro ?,,,0,easy,no_intent,general_questions
168,Êtes-vous marié !,,,0,easy,no_intent,general_questions
169,Quel est ton film préféré ?,,,0,easy,no_intent,general_questions
170,mon train est annulé,,,0,easy,no_intent,train_discussion
171,J'aime voyager en train !,,,0,easy,no_intent,train_discussion
172,le train c'est mieux que l'avion ?,,,0,easy,no_intent,train_discussion
173,le train est en retard,,,0,easy,no_intent,train_discussion
174,les rails de train sont fascinants,,,0,easy,no_intent,train_discussion
175,il y avait du monde dans le train ?,,,0,easy,no_intent,train_discussion
176,J'adore les trains ?,,,0,easy,no_intent,train_discussion
177,Le train était bondé ?,,,0,easy,no_intent,train_discussion
178,le train était bondé ?,,,0,easy,no_intent,train_discussion
179,j'aime voyager en train,,,0,easy,no_intent,train_discussion
180,Les rails de train sont fascinants ?,,,0,easy,no_intent,train_discussion
181,Les TGV sont rapides !,,,0,easy,no_intent,train_discussion
182,mon train préféré est le tgv ?,,,0,easy,no_intent,train_discussion
183,La SNCF est une belle entreprise !,,,0,easy,no_intent,train_discussion
184,La SNCF est une belle entreprise,,,0,easy,no_intent,train_discussion
185,Le train est en retard ?,,,0,easy,no_intent,train_discussion
186,J'aime voyager en train,,,0,easy,no_intent,train_discussion
187,Les gares sont belles,,,0,easy,no_intent,train_discussion
188,Le réseau ferroviaire français est développé,,,0,easy,no_intent,train_discussion
189,le train de nuit est pratique ?,,,0,easy,no_intent,train_discussion
190,J'adore les trains,,,0,easy,no_intent,train_discussion
191,j'ai raté mon train ?,,,0,easy,no_intent,train_discussion
192,le train est en retard ?,,,0,easy,no_intent,train_discussion
193,j'ai pris le train hier,,,0,easy,no_intent,train_discussion
194,Le réseau ferroviaire français est développé ?,,,0,easy,no_intent,train_discussion
195,Mon train préféré est le TGV,,,0,easy,no_intent,train_discussion
196,j'aime voyager en train ?,,,0,easy,no_intent,train_discussion
197,Le train était bondé,,,0,easy,no_intent,train_discussion
198,les gares sont belles ?,,,0,easy,no_intent,train_discussion
199,Les trains régionaux sont sympas ?,,,0,easy,no_intent,train_discussion
200,Mon train préféré est le TGV !,,,0,easy,no_intent,train_discussion
201,le train était bondé,,,0,easy,no_intent,train_discussion
202,les locomotives sont puissantes,,,0,easy,no_intent,train_discussion
203,Les rails de train sont fascinants,,,0,easy,no_intent,train_discussion
204,Mon train est annulé,,,0,easy,no_intent,train_discussion
205,Les trains à grande vitesse impressionnent !,,,0,easy,no_intent,train_discussion
206,les tgv sont rapides ?,,,0,easy,no_intent,train_discussion
207,les locomotives sont puissantes ?,,,0,easy,no_intent,train_discussion
208,le réseau ferroviaire français est développé,,,0,easy,no_intent,train_discussion
209,J'ai raté mon train !,,,0,easy,no_intent,train_discussion
210,j'ai pris le train hier ?,,,0,easy,no_intent,train_discussion
211,j'ai raté mon train,,,0,easy,no_intent,train_discussion
212,Les trains français sont confortables !,,,0,easy,no_intent,train_discussion
213,J'ai raté mon train,,,0,easy,no_intent,train_discussion
214,les trains régionaux sont sympas,,,0,easy,no_intent,train_discussion
215,mon train est annulé ?,,,0,easy,no_intent,train_discussion
216,le train de nuit est pratique,,,0,easy,no_intent,train_discussion
217,Le train de nuit est pratique !,,,0,easy,no_intent,train_discussion
218,Le train c'est mieux que l'avion !,,,0,easy,no_intent,train_discussion
219,la sncf est une belle entreprise,,,0,easy,no_intent,train_discussion
220,Le train de nuit est pratique,,,0,easy,no_intent,train_discussion
221,Les gares sont belles !,,,0,easy,no_intent,train_discussion
222,Les rails de train sont fascinants !,,,0,easy,no_intent,train_discussion
223,j'adore les trains,,,0,easy,no_intent,train_discussion
224,le train c'est mieux que l'avion,,,0,easy,no_intent,train_discussion
225,les gares sont belles,,,0,easy,no_intent,train_discussion
226,Les locomotives sont puissantes !,,,0,easy,no_intent,train_discussion
227,J'aime voyager en train ?,,,0,easy,no_intent,train_discussion
228,Il y avait du monde dans le train !,,,0,easy,no_intent,train_discussion
229,Il y avait du monde dans le train,,,0,easy,no_intent,train_discussion
230,les rails de train sont fascinants ?,,,0,easy,no_intent,train_discussion
231,Les trains régionaux sont sympas,,,0,easy,no_intent,train_discussion
232,J'adore les trains !,,,0,easy,no_intent,train_discussion
233,Le train c'est mieux que l'avion ?,,,0,easy,no_intent,train_discussion
234,les trains français sont confortables ?,,,0,easy,no_intent,train_discussion
235,Les locomotives sont puissantes ?,,,0,easy,no_intent,train_discussion
236,Les gares sont belles ?,,,0,easy,no_intent,train_discussion
237,Les trains à grande vitesse impressionnent ?,,,0,easy,no_intent,train_discussion
238,Le train c'est mieux que l'avion,,,0,easy,no_intent,train_discussion
239,Les TGV sont rapides,,,0,easy,no_intent,train_discussion
240,Le train est en retard !,,,0,easy,no_intent,train_discussion
241,Mon train est annulé ?,,,0,easy,no_intent,train_discussion
242,J'ai raté mon train ?,,,0,easy,no_intent,train_discussion
243,les trains français sont confortables,,,0,easy,no_intent,train_discussion
244,les trains à grande vitesse impressionnent,,,0,easy,no_intent,train_discussion
245,Les locomotives sont puissantes,,,0,easy,no_intent,train_discussion
246,Les trains à grande vitesse impressionnent,,,0,easy,no_intent,train_discussion
247,les trains régionaux sont sympas ?,,,0,easy,no_intent,train_discussion
248,Mon train préféré est le TGV ?,,,0,easy,no_intent,train_discussion
249,Le train de nuit est pratique ?,,,0,easy,no_intent,train_discussion
250,Les trains français sont confortables,,,0,easy,no_intent,train_discussion
251,J'ai pris le train hier,,,0,easy,no_intent,train_discussion
252,il y avait du monde dans le train,,,0,easy,no_intent,train_discussion
253,Le train était bondé !,,,0,easy,no_intent,train_discussion
254,Il y avait du monde dans le train ?,,,0,easy,no_intent,train_discussion
255,le réseau ferroviaire français est développé ?,,,0,easy,no_intent,train_discussion
256,j'adore les trains ?,,,0,easy,no_intent,train_discussion
257,Le foot c'est super,,,0,easy,no_intent,off_topic
258,Le shopping c'est génial ?,,,0,easy,no_intent,off_topic
259,Le café est bon ?,,,0,easy,no_intent,off_topic
260,J'ai vu un bon film ?,,,0,easy,no_intent,off_topic
261,quelle chaleur,,,0,easy,no_intent,off_topic
262,Quelle chaleur !,,,0,easy,no_intent,off_topic
263,C'est mon anniversaire,,,0,easy,no_intent,off_topic
264,j'adore danser ?,,,0,easy,no_intent,off_topic
265,Je suis content ?,,,0,easy,no_intent,off_topic
266,j'aime le chocolat ?,,,0,easy,no_intent,off_topic
267,Je suis fatigué !,,,0,easy,no_intent,off_topic
268,je suis content ?,,,0,easy,no_intent,off_topic
269,J'ai vu un bon film,,,0,easy,no_intent,off_topic
270,quelle belle journée,,,0,easy,no_intent,off_topic
271,J'aime le chocolat,,,0,easy,no_intent,off_topic
272,j'aime lire des livres,,,0,easy,no_intent,off_topic
273,il pleut dehors,,,0,easy,no_intent,off_topic
274,Je vais au cinéma !,,,0,easy,no_intent,off_topic
275,c'est les vacances,,,0,easy,no_intent,off_topic
276,j'adore danser,,,0,easy,no_intent,off_topic
277,J'aime les chiens !,,,0,easy,no_intent,off_topic
278,Le shopping c'est génial !,,,0,easy,no_intent,off_topic
279,j'ai rendez-vous chez le médecin ?,,,0,easy,no_intent,off_topic
280,La musique classique est relaxante,,,0,easy,no_intent,off_topic
281,Joyeux Noël,,,0,easy,no_intent,off_topic
282,la pizza c'est délicieux ?,,,0,easy,no_intent,off_topic
283,J'aime lire des livres,,,0,easy,no_intent,off_topic
284,j'aime lire des livres ?,,,0,easy,no_intent,off_topic
285,Les vacances approchent,,,0,easy,no_intent,off_topic
286,J'aime lire des livres ?,,,0,easy,no_intent,off_topic
287,la musique classique est relaxante ?,,,0,easy,no_intent,off_topic
288,J'aime le chocolat ?,,,0,easy,no_intent,off_topic
289,je vais au cinéma ?,,,0,easy,no_intent,off_topic
290,Je vais faire du sport,,,0,easy,no_intent,off_topic
291,Bonne année ?,,,0,easy,no_intent,off_topic
292,je suis fatigué ?,,,0,easy,no_intent,off_topic
293,La musique classique est relaxante !,,,0,easy,no_intent,off_topic
294,Mon travail est intéressant ?,,,0,easy,no_intent,off_topic
295,Les vacances approchent !,,,0,easy,no_intent,off_topic
296,j'aime les chiens,,,0,easy,no_intent,off_topic
297,les vacances approchent ?,,,0,easy,no_intent,off_topic
298,C'est les vacances !,,,0,easy,no_intent,off_topic
299,j'ai vu un bon film,,,0,easy,no_intent,off_topic
300,j'ai faim ?,,,0,easy,no_intent,off_topic
301,La pizza c'est délicieux,,,0,easy,no_intent,off_topic
302,La mer est belle !,,,0,easy,no_intent,off_topic
303,il fait beau ?,,,0,easy,no_intent,off_topic
304,La montagne c'est beau,,,0,easy,no_intent,off_topic
305,je vais faire du sport,,,0,easy,no_intent,off_topic
306,C'est les vacances,,,0,easy,no_intent,off_topic
307,Le foot c'est super ?,,,0,easy,no_intent,off_topic
308,Quelle belle journée !,,,0,easy,no_intent,off_topic
309,Mon chat est mignon ?,,,0,easy,no_intent,off_topic
310,le café est bon ?,,,0,easy,no_intent,off_topic
311,mon chat est mignon ?,,,0,easy,no_intent,off_topic
312,Le foot c'est super !,,,0,easy,no_intent,off_topic
313,La pizza c'est délicieux !,,,0,easy,no_intent,off_topic
314,C'est mon anniversaire ?,,,0,easy,no_intent,off_topic
315,Joyeux Noël ?,,,0,easy,no_intent,off_topic
316,Je suis fatigué ?,,,0,easy,no_intent,off_topic
317,Quelle belle journée ?,,,0,easy,no_intent,off_topic
318,la musique classique est relaxante,,,0,easy,no_intent,off_topic
319,bonne année,,,0,easy,no_intent,off_topic
320,joyeux noël ?,,,0,easy,no_intent,off_topic
321,la montagne c'est beau ?,,,0,easy,no_intent,off_topic
322,Je vais au cinéma ?,,,0,easy,no_intent,off_topic
323,Il pleut dehors !,,,0,easy,no_intent,off_topic
324,La musique classique est relaxante ?,,,0,easy,no_intent,off_topic
325,J'adore danser !,,,0,easy,no_intent,off_topic
326,C'est mon anniversaire !,,,0,easy,no_intent,off_topic
327,J'ai faim !,,,0,easy,no_intent,off_topic
328,Les vacances approchent ?,,,0,easy,no_intent,off_topic
329,le shopping c'est génial,,,0,easy,no_intent,off_topic
330,Joyeux Noël !,,,0,easy,no_intent,off_topic
331,je dois travailler demain,,,0,easy,no_intent,off_topic
332,Je dois travailler demain,,,0,easy,no_intent,off_topic
333,la montagne c'est beau,,,0,easy,no_intent,off_topic
334,je suis fatigué,,,0,easy,no_intent,off_topic
335,Mon travail est intéressant,,,0,easy,no_intent,off_topic
336,Je dois travailler demain !,,,0,easy,no_intent,off_topic
337,le shopping c'est génial ?,,,0,easy,no_intent,off_topic
338,Bonne année !,,,0,easy,no_intent,off_topic
339,Le café est bon !,,,0,easy,no_intent,off_topic
340,Il pleut dehors,,,0,easy,no_intent,off_topic
341,J'ai rendez-vous chez le médecin ?,,,0,easy,no_intent,off_topic
342,joyeux noël,,,0,easy,no_intent,off_topic
343,je vais faire du sport ?,,,0,easy,no_intent,off_topic
344,je suis content,,,0,easy,no_intent,off_topic
345,Mon chat est mignon !,,,0,easy,no_intent,off_topic
346,Mon travail est intéressant !,,,0,easy,no_intent,off_topic
347,Le café est bon,,,0,easy,no_intent,off_topic
348,J'ai faim,,,0,easy,no_intent,off_topic
349,la mer est belle,,,0,easy,no_intent,off_topic
350,Le shopping c'est génial,,,0,easy,no_intent,off_topic
351,J'aime lire des livres !,,,0,easy,no_intent,off_topic
352,c'est mon anniversaire ?,,,0,easy,no_intent,off_topic
353,je dois travailler demain ?,,,0,easy,no_intent,off_topic
354,La mer est belle,,,0,easy,no_intent,off_topic
355,La montagne c'est beau ?,,,0,easy,no_intent,off_topic
356,La mer est belle ?,,,0,easy,no_intent,off_topic
357,La montagne c'est beau !,,,0,easy,no_intent,off_topic
358,la mer est belle ?,,,0,easy,no_intent,off_topic
359,il fait beau,,,0,easy,no_intent,off_topic
360,J'adore danser ?,,,0,easy,no_intent,off_topic
361,la pizza c'est délicieux,,,0,easy,no_intent,off_topic
362,il pleut dehors ?,,,0,easy,no_intent,off_topic
363,Je suis fatigué,,,0,easy,no_intent,off_topic
364,mon travail est intéressant,,,0,easy,no_intent,off_topic
365,Il fait beau !,,,0,easy,no_intent,off_topic
366,mon travail est intéressant ?,,,0,easy,no_intent,off_topic
367,Il pleut dehors ?,,,0,easy,no_intent,off_topic
368,Peut-être,,,0,easy,no_intent,random_statements
369,Fantastique ?,,,0,easy,no_intent,random_statements
370,Peut-être !,,,0,easy,no_intent,random_statements
371,super cool,,,0,easy,no_intent,random_statements
372,magnifique,,,0,easy,no_intent,random_statements
373,je ne comprends pas,,,0,easy,no_intent,random_statements
374,C'est difficile,,,0,easy,no_intent,random_statements
375,Je suis perdu !,,,0,easy,no_intent,random_statements
376,Pourquoi pas !,,,0,easy,no_intent,random_statements
377,tout va bien,,,0,easy,no_intent,random_statements
378,pourquoi pas,,,0,easy,no_intent,random_statements
379,Je ne comprends pas ?,,,0,easy,no_intent,random_statements
380,Incroyable ?,,,0,easy,no_intent,random_statements
381,Tout va bien !,,,0,easy,no_intent,random_statements
382,Les oiseaux chantent ?,,,0,easy,no_intent,random_statements
383,Incroyable,,,0,easy,no_intent,random_statements
384,Super cool !,,,0,easy,no_intent,random_statements
385,super cool ?,,,0,easy,no_intent,random_statements
386,incroyable ?,,,0,easy,no_intent,random_statements
387,tout va bien ?,,,0,easy,no_intent,random_statements
388,Je suis perdu,,,0,easy,no_intent,random_statements
389,Magnifique,,,0,easy,no_intent,random_statements
390,C'est compliqué ?,,,0,easy,no_intent,random_statements
391,Je suis perdu ?,,,0,easy,no_intent,random_statements
392,Les oiseaux chantent,,,0,easy,no_intent,random_statements
393,Le soleil brille ?,,,0,easy,no_intent,random_statements
394,Génial ?,,,0,easy,no_intent,random_statements
395,Le soleil brille !,,,0,easy,no_intent,random_statements
396,D'accord,,,0,easy,no_intent,random_statements
397,c'est difficile ?,,,0,easy,no_intent,random_statements
398,magnifique ?,,,0,easy,no_intent,random_statements
399,Magnifique !,,,0,easy,no_intent,random_statements
400,les oiseaux chantent ?,,,0,easy,no_intent,random_statements
401,D'accord ?,,,0,easy,no_intent,random_statements
402,peut-être,,,0,easy,no_intent,random_statements
403,d'accord ?,,,0,easy,no_intent,random_statements
404,peut-être ?,,,0,easy,no_intent,random_statements
405,Génial !,,,0,easy,no_intent,random_statements
406,Évidemment !,,,0,easy,no_intent,random_statements
407,Évidemment ?,,,0,easy,no_intent,random_statements
408,La vie est belle ?,,,0,easy,no_intent,random_statements
409,C'est parfait ?,,,0,easy,no_intent,random_statements
410,pourquoi pas ?,,,0,easy,no_intent,random_statements
411,évidemment ?,,,0,easy,no_intent,random_statements
412,La vie est belle !,,,0,easy,no_intent,random_statements
413,les oiseaux chantent,,,0,easy,no_intent,random_statements
414,C'est compliqué !,,,0,easy,no_intent,random_statements
415,Incroyable !,,,0,easy,no_intent,random_statements
416,C'est parfait,,,0,easy,no_intent,random_statements
417,d'accord,,,0,easy,no_intent,random_statements
418,Tout va bien,,,0,easy,no_intent,random_statements
419,C'est parfait !,,,0,easy,no_intent,random_statements
420,La vie est belle,,,0,easy,no_intent,random_statements
421,C'est compliqué,,,0,easy,no_intent,random_statements
422,Bien sûr,,,0,easy,no_intent,random_statements
423,c'est parfait ?,,,0,easy,no_intent,random_statements
424,incroyable,,,0,easy,no_intent,random_statements
425,la vie est belle,,,0,easy,no_intent,random_statements
426,Super cool ?,,,0,easy,no_intent,random_statements
427,c'est compliqué,,,0,easy,no_intent,random_statements
428,Le soleil brille,,,0,easy,no_intent,random_statements
429,Super cool,,,0,easy,no_intent,random_statements
430,évidemment,,,0,easy,no_intent,random_statements
431,Je ne sais pas ?,,,0,easy,no_intent,random_statements
432,Je ne sais pas !,,,0,easy,no_intent,random_statements
433,c'est compliqué ?,,,0,easy,no_intent,random_statements
434,C'est difficile !,,,0,easy,no_intent,random_statements
435,fantastique,,,0,easy,no_intent,random_statements
436,Pourquoi pas ?,,,0,easy,no_intent,random_statements
437,je suis perdu ?,,,0,easy,no_intent,random_statements
438,je ne sais pas,,,0,easy,no_intent,random_statements
439,D'accord !,,,0,easy,no_intent,random_statements
440,Peut-être ?,,,0,easy,no_intent,random_statements
441,la vie est belle ?,,,0,easy,no_intent,random_statements
442,Fantastique !,,,0,easy,no_intent,random_statements
443,Génial,,,0,easy,no_intent,random_statements
444,C'est difficile ?,,,0,easy,no_intent,random_statements
445,Bien sûr !,,,0,easy,no_intent,random_statements
446,Je ne comprends pas !,,,0,easy,no_intent,random_statements
447,Je ne comprends pas,,,0,easy,no_intent,random_statements
448,Magnifique ?,,,0,easy,no_intent,random_statements
449,Pourquoi pas,,,0,easy,no_intent,random_statements
450,bien sûr ?,,,0,easy,no_intent,random_statements
451,bien sûr,,,0,easy,no_intent,random_statements
452,génial ?,,,0,easy,no_intent,random_statements
453,Fantastique,,,0,easy,no_intent,random_statements
454,c'est difficile,,,0,easy,no_intent,random_statements
455,À Angers ?,,,0,easy,incomplete_origin,missing origin
456,j'aimerais visiter toulouse,,,0,easy,incomplete_origin,missing origin
457,Un train pour Strasbourg,,,0,easy,incomplete_origin,missing origin
458,un billet pour nice,,,0,easy,incomplete_origin,missing origin
459,Je dois aller à Toulouse,,,0,easy,incomplete_origin,missing origin
460,Un train pour Toulouse ?,,,0,easy,incomplete_origin,missing origin
461,un train pour bordeaux,,,0,easy,incomplete_origin,missing origin
462,Je souhaite me rendre à Dijon,,,0,easy,incomplete_origin,missing origin
463,pour paris,,,0,easy,incomplete_origin,missing origin
464,Comment aller à Bordeaux,,,0,easy,incomplete_origin,missing origin
465,je pars pour nice,,,0,easy,incomplete_origin,missing origin
466,Je voudrais aller à Toulouse,,,0,easy,incomplete_origin,missing origin
467,Un billet pour Rennes,,,0,easy,incomplete_origin,missing origin
468,Je souhaite me rendre à Rennes,,,0,easy,incomplete_origin,missing origin
469,Je voudrais aller à Rennes,,,0,easy,incomplete_origin,missing origin
470,Je me rends à Bordeaux ?,,,0,easy,incomplete_origin,missing origin
471,Pour Lille,,,0,easy,incomplete_origin,missing origin
472,Comment aller à Nice,,,0,easy,incomplete_origin,missing origin
473,En direction de Paris,,,0,easy,incomplete_origin,missing origin
474,Comment aller à Paris,,,0,easy,incomplete_origin,missing origin
475,Un train pour Reims,,,0,easy,incomplete_origin,missing origin
476,Cap sur Toulon,,,0,easy,incomplete_origin,missing origin
477,comment aller à nantes,,,0,easy,incomplete_origin,missing origin
478,Je vais à Rennes,,,0,easy,incomplete_origin,missing origin
